年份,国家,lg
2015,立陶宛,1.3912819026309295
2014,立陶宛,1.3962446919730587
2013,立陶宛,1.4011829736136412
2012,立陶宛,1.4350845252893227
2011,立陶宛,1.5040773967762742
2010,立陶宛,1.589235205116581
2009,立陶宛,1.6845453849209058
2008,立陶宛,1.780024213009634
2007,立陶宛,1.864080130807681
2006,立陶宛,1.9344157696295783
2005,立陶宛,1.9837562915454279
2004,立陶宛,2.010894999144726
2003,立陶宛,2.033397603178429
2002,立陶宛,2.065596134857783
2001,立陶宛,2.1077860146889784
2019,卢森堡,0.8109302162163288
2018,卢森堡,0.8285518175661483
2017,卢森堡,0.8458682675776092
2016,卢森堡,0.8544153281560676
2015,卢森堡,0.8628899551470398
2014,卢森堡,0.8628899551470398
2013,卢森堡,0.8671004876833833
2012,卢森堡,0.8754687373538999
2011,卢森堡,0.8878912573524571
2010,卢森堡,0.9042181506398859
2009,卢森堡,0.9282193027394288
2008,卢森堡,0.9631743177730056
2007,卢森堡,1.000631880307906
2006,卢森堡,1.0473189942805592
2005,卢森堡,1.095273387402595
2004,卢森堡,1.1474024528375417
2003,卢森堡,1.1969481893889715
2002,卢森堡,1.2499017362143359
2001,卢森堡,1.3001916620664788
2019,马达加斯加,3.596490004820589
2018,马达加斯加,3.6232736970159425
2017,马达加斯加,3.6509179478268177
2016,马达加斯加,3.678071255397333
2015,马达加斯加,3.7052448082002005
2014,马达加斯加,3.7314599016490546
2013,马达加斯加,3.757472245579548
2012,马达加斯加,3.784189633918261
2011,马达加斯加,3.8126445614478675
2010,马达加斯加,3.842029633607611
2009,马达加斯加,3.874113432354926
2008,马达加斯加,3.908617212293313
2007,马达加斯加,3.944296565978442
2006,马达加斯加,3.981362483506759
2005,马达加斯加,4.019441402195416
2004,马达加斯加,4.058890081237698
2003,马达加斯加,4.099000373758295
2002,马达加斯加,4.139636551413807
2001,马达加斯加,4.180675151973121
2019,马拉维,3.431079756144025
2018,马拉维,3.4679210137050633
2017,马拉维,3.511843901749219
2016,马拉维,3.5633162311385904
2015,马拉维,3.6192613872330663
2014,马拉维,3.6805952345262387
2013,马拉维,3.7539647007698704
2012,马拉维,3.8273361972609523
2011,马拉维,3.902578546600146
2010,马拉维,3.9733062338450447
2009,马拉维,4.0118683403978626
2008,马拉维,4.045854353061666
2007,马拉维,4.0930103392089645
2006,马拉维,4.12552017969055
2005,马拉维,4.176692303570854
2004,马拉维,4.250350662548819
2003,马拉维,4.339119133662605
2002,马拉维,4.434025929784262
2001,马拉维,4.525910505002459
2019,马来西亚,1.9906103279732201
2018,马来西亚,1.9768549529047348
2017,马来西亚,1.958685340544036
2016,马来西亚,1.9416152247724325
2015,马来西亚,1.9300710850255671
2014,马来西亚,1.922787731634459
2013,马来西亚,1.918392120161421
2012,马来西亚,1.918392120161421
2011,马来西亚,1.9242486522741338
2010,马来西亚,1.9315214116032138
2009,马来西亚,1.9358598132018119
2008,马来西亚,1.9358598132018119
2007,马来西亚,1.9358598132018119
2006,马来西亚,1.9401794743463283
2005,马来西亚,1.9487632180377197
2004,马来西亚,1.9643112344262046
2003,马来西亚,1.9892432737616872
2002,马来西亚,2.0294631718735947
2001,马来西亚,2.0918640616783932
2019,马里,4.097838451476356
2018,马里,4.123741539072888
2017,马里,4.150882413182359
2016,马里,4.177459468932607
2015,马里,4.203946072137182
2014,马里,4.230476736546681
2013,马里,4.257596556295705
2012,马里,4.28496492183075
2011,马里,4.312140507209715
2010,马里,4.33990170837321
2009,马里,4.367547313409047
2008,马里,4.394942859940428
2007,马里,4.4226886163927714
2006,马里,4.450619426139493
2005,马里,4.4785860338786385
2004,马里,4.506674939238992
2003,马里,4.535284058523925
2002,马里,4.564348191467836
2001,马里,4.592490132830717
2019,马耳他,1.8050046959780757
2018,马耳他,1.8164520818184267
2017,马耳他,1.8196988379172965
2016,马耳他,1.8164520818184267
2015,马耳他,1.809926773183504
2014,马耳他,1.801709800081223
2013,马耳他,1.7950872593207297
2012,马耳他,1.7900914121273581
2011,马耳他,1.7867469274045107
2010,马耳他,1.7833912195575383
2009,马耳他,1.780024213009634
2008,马耳他,1.7783364488959144
2007,马耳他,1.7783364488959144
2006,马耳他,1.780024213009634
2005,马耳他,1.7867469274045107
2004,马耳他,1.7984040119467235
2003,马耳他,1.81319474994812
2002,马耳他,1.8341801851120072
2001,马耳他,1.8625285401162623
2019,毛里塔尼亚,3.914819092730147
2018,毛里塔尼亚,3.9392489916817377
2017,毛里塔尼亚,3.9627161197436642
2016,毛里塔尼亚,3.9860166853364722
2015,毛里塔尼亚,4.007878491071668
2014,毛里塔尼亚,4.032469158504013
2013,毛里塔尼亚,4.054043265448575
2012,毛里塔尼亚,4.076859247881081
2011,毛里塔尼亚,4.09933210373314
2010,毛里塔尼亚,4.1217975890034015
2009,毛里塔尼亚,4.140910031369422
2008,毛里塔尼亚,4.160444363926624
2007,毛里塔尼亚,4.178379291165174
2006,毛里塔尼亚,4.195245147157833
2005,毛里塔尼亚,4.209011637200227
2004,毛里塔尼亚,4.219066431358547
2003,毛里塔尼亚,4.226687749209813
2002,毛里塔尼亚,4.230622180514649
2001,毛里塔尼亚,4.233961566558017
2019,毛里求斯,2.658159431488745
2018,毛里求斯,2.615934912194404
2017,毛里求斯,2.5771819258971713
2016,毛里求斯,2.550226115908643
2015,毛里求斯,2.545531271604435
2014,毛里求斯,2.559550192783766
2013,毛里求斯,2.5718485799218085
2012,毛里求斯,2.5610957881455465
2011,毛里求斯,2.5376572151735295
2010,毛里求斯,2.5217206229107165
2009,毛里求斯,2.5273273656719524
2008,毛里求斯,2.545531271604435
2007,毛里求斯,2.5649493574615367
2006,毛里求斯,2.580216829592325
2005,毛里求斯,2.5930133911138515
2004,毛里求斯,2.604170070614818
2003,毛里求斯,2.6253929674212007
2002,毛里求斯,2.6658383522929006
2001,毛里求斯,2.72785282839839
2019,墨西哥,2.501435951739211
2018,墨西哥,2.5352828571130672
2017,墨西哥,2.5687881337687024
2016,墨西哥,2.601207105484161
2015,墨西哥,2.6340447877917144
2014,墨西哥,2.6665335208992764
2013,墨西哥,2.698673039289613
2012,墨西哥,2.73046379593911
2011,墨西哥,2.7631695003232895
2010,墨西哥,2.7960610784249234
2009,墨西哥,2.8284963541780774
2008,墨西哥,2.8610573702273894
2007,墨西哥,2.89480635496403
2006,墨西哥,2.9290581402859983
2005,墨西哥,2.9647574692545606
2004,墨西哥,3.001217203784561
2003,墨西哥,3.0402275134405423
2002,墨西哥,3.080073421987742
2001,墨西哥,3.1210424645194377
2019,蒙古,2.598979106047848
2018,蒙古,2.6525374911719513
2017,蒙古,2.712706012638404
2016,蒙古,2.7781979610042917
2015,蒙古,2.8495497633759097
2014,蒙古,2.925309809257445
2013,蒙古,3.0017143452315387
2012,蒙古,3.0782334950657346
2011,蒙古,3.1523085805960878
2010,蒙古,3.224857896545748
2009,蒙古,3.2939832973550063
2008,蒙古,3.3617633124167483
2007,蒙古,3.42816382989197
2006,蒙古,3.49620448524049
2005,蒙古,3.5655812377694427
2004,蒙古,3.635214929528243
2003,蒙古,3.706964921660321
2002,蒙古,3.7773481021015445
2001,蒙古,3.846096855311979
2019,黑山,0.712949807856125
2018,黑山,0.7975071958841882
2017,黑山,0.8960880245566357
2016,黑山,1.0152306797290584
2015,黑山,1.1410330045520618
2014,黑山,1.269760544863939
2013,黑山,1.3962446919730587
2012,黑山,1.5195132049061133
2011,黑山,1.6389967146756448
2010,黑山,1.7561322915849038
2009,黑山,1.8671761085128091
2008,黑山,1.9726911717329554
2007,黑山,2.0706530356467567
2006,黑山,2.163323025660538
2005,黑山,2.247072383063787
2004,黑山,2.3233676321765744
2003,黑山,2.390595970316759
2002,黑山,2.449279472144849
2001,黑山,2.498151876538021
2019,摩洛哥,2.9090844668283187
2018,摩洛哥,2.9486406660201405
2017,摩洛哥,2.9887076586170265
2016,摩洛哥,3.0315819264476884
2015,摩洛哥,3.076851324838783
2014,摩洛哥,3.1232455938529506
2013,摩洛哥,3.1692653243148663
2012,摩洛哥,3.2160718975354663
2011,摩洛哥,3.261935314328648
2010,摩洛哥,3.3061538329752613
2009,摩洛哥,3.3502549029245805
2008,摩洛哥,3.393837027255863
2007,摩洛哥,3.4372078191851885
2006,摩洛哥,3.479700443150099
2005,摩洛哥,3.521938999358284
2004,摩洛哥,3.5647324613710536
2003,摩洛哥,3.6060411758049318
2002,摩洛哥,3.6470152500152375
2001,摩洛哥,3.688629422858727
2019,莫桑比克,4.00314259879563
2018,莫桑比克,4.031937102093484
2017,莫桑比克,4.059407992341204
2016,莫桑比克,4.091674333666222
2015,莫桑比克,4.1198498526304625
2014,莫桑比克,4.145987795373939
2013,莫桑比克,4.169915749069174
2012,莫桑比克,4.195998215948601
2011,莫桑比克,4.231784971343338
2010,莫桑比克,4.282620578207235
2009,莫桑比克,4.290185431008302
2008,莫桑比克,4.330864910577949
2007,莫桑比克,4.364753306003425
2006,莫桑比克,4.424726864205909
2005,莫桑比克,4.466482666214198
2004,莫桑比克,4.510529781833971
2003,莫桑比克,4.55765920331704
2002,莫桑比克,4.60816569496789
2001,莫桑比克,4.662495252607361
2019,缅甸,3.5765502691400166
2018,缅甸,3.609565647394211
2017,缅甸,3.6423118182976015
2016,缅甸,3.6747805297344347
2015,缅甸,3.7067193722422673
2014,缅甸,3.738859386418957
2013,缅甸,3.772990796732589
2012,缅甸,3.80954721383891
2011,缅甸,3.846096855311979
2010,缅甸,3.883829271057364
2009,缅甸,3.9186013207882686
2008,缅甸,4.031937102093484
2007,缅甸,3.9854593235013285
2006,缅甸,4.01620282433781
2005,缅甸,4.04567939024082
2004,缅甸,4.073971772414164
2003,缅甸,4.100657924278693
2002,缅甸,4.126327608075152
2001,缅甸,4.150409786155049
2019,纳米比亚,3.425239376142393
2018,纳米比亚,3.4391352210025476
2017,纳米比亚,3.457892725338701
2016,纳米比亚,3.4830845411343394
2015,纳米比亚,3.506757877322648
2014,纳米比亚,3.5354368568703585
2013,纳米比亚,3.592919062968025
2012,纳米比亚,3.6357423557008075
2011,纳米比亚,3.607940511608584
2010,纳米比亚,3.5926438462331105
2009,纳米比亚,3.6267380575760866
2008,纳米比亚,3.6114583071453517
2007,纳米比亚,3.6111881463980646
2006,纳米比亚,3.6357423557008075
2005,纳米比亚,3.685373314784649
2004,纳米比亚,3.757005283161537
2003,纳米比亚,3.7711504465467307
2002,纳米比亚,3.775744987135518
2001,纳米比亚,3.788272197991971
2019,尼泊尔,3.2433732964685884
2018,尼泊尔,3.2767673032839784
2017,尼泊尔,3.3123661679555396
2016,尼泊尔,3.3502549029245805
2015,尼泊尔,3.39047341829918
2014,尼泊尔,3.4317265866969784
2013,尼泊尔,3.4759955917373415
2012,尼泊尔,3.521938999358284
2011,尼泊尔,3.5684053006460617
2010,尼泊尔,3.6149637711637683
2009,尼泊尔,3.6615082573178044
2008,尼泊尔,3.707701208354524
2007,尼泊尔,3.7546671946519394
2006,尼泊尔,3.802431328798052
2005,尼泊尔,3.850360345036039
2004,尼泊尔,3.8981269002360346
2003,尼泊尔,3.945844553903657
2002,尼泊尔,3.9939715880753135
2001,尼泊尔,4.0428758138469085
2019,荷兰,1.2383742310432684
2018,荷兰,1.235471471385307
2017,荷兰,1.2325602611778486
2016,荷兰,1.2325602611778486
2015,荷兰,1.235471471385307
2014,荷兰,1.2412685890696329
2013,荷兰,1.2556160374777743
2012,荷兰,1.269760544863939
2011,荷兰,1.2919836816486494
2010,荷兰,1.3164082336557241
2009,荷兰,1.3454723665996355
2008,荷兰,1.3787660946990992
2007,荷兰,1.415853163361435
2006,荷兰,1.4539530095937054
2005,荷兰,1.4929040961781488
2004,荷兰,1.5282278570085572
2003,荷兰,1.5602476682433286
2002,荷兰,1.589235205116581
2001,荷兰,1.6154199841116479
2019,新西兰,1.3711807233098425
2018,新西兰,1.4060969884160703
2017,新西兰,1.4398351280479205
2016,新西兰,1.4747630091074988
2015,新西兰,1.5107219394949427
2014,新西兰,1.541159071680806
2013,新西兰,1.5686159179138452
2012,新西兰,1.5912739418064292
2011,新西兰,1.6114359150967734
2010,新西兰,1.6272778305624314
2009,新西兰,1.6409365794934714
2008,新西兰,1.6544112780768316
2007,新西兰,1.667706820558076
2006,新西兰,1.6808279085207734
2005,新西兰,1.6974487897568136
2004,新西兰,1.715598108262491
2003,新西兰,1.7351891177396608
2002,新西兰,1.7578579175523736
2001,新西兰,1.7817091333745536
2019,尼加拉瓜,2.6609585935683597
2018,尼加拉瓜,2.6979998652487085
2017,尼加拉瓜,2.7350166493320245
2016,尼加拉瓜,2.771963526845863
2015,尼加拉瓜,2.810606789427302
2014,尼加拉瓜,2.8507065015037334
2013,尼加拉瓜,2.8898160479624417
2012,尼加拉瓜,2.929592471049446
2011,尼加拉瓜,2.968361076757859
2010,尼加拉瓜,3.0076608444192647
2009,尼加拉瓜,3.0483247236731614
2008,尼加拉瓜,3.08876713952118
2007,尼加拉瓜,3.130263166511597
2006,尼加拉瓜,3.1717842173343502
2005,尼加拉瓜,3.215269329274089
2004,尼加拉瓜,3.259249719006474
2003,尼加拉瓜,3.3032169733019514
2002,尼加拉瓜,3.349202086543775
2001,尼加拉瓜,3.3958497753355603
2019,尼日尔,3.8441723385199715
2018,尼日尔,3.868906714354518
2017,尼日尔,3.894266283838887
2016,尼日尔,3.921180943212912
2015,尼日尔,3.9487405883633087
2014,尼日尔,3.979868552323213
2013,尼日尔,4.010238052925101
2012,尼日尔,4.0451543180313285
2011,尼日尔,4.083620598859125
2010,尼日尔,4.127134385045092
2009,尼日尔,4.1728476237100445
2008,尼日尔,4.219948784356969
2007,尼日尔,4.26689632742025
2006,尼日尔,4.3154861108656375
2005,尼日尔,4.3633533694082605
2004,尼日尔,4.411221292953157
2003,尼日尔,4.457365991219697
2002,尼日尔,4.501031146246946
2001,尼日尔,4.540098189244376
2019,尼日利亚,4.306224921257599
2018,尼日利亚,4.327306422473649
2017,尼日利亚,4.347435189904263
2016,尼日利亚,4.3633533694082605
2015,尼日利亚,4.376008562348319
2014,尼日利亚,4.387262901469128
2013,尼日利亚,4.397407736712184
2012,尼日利亚,4.409155302062135
2011,尼日利亚,4.421968241766829
2010,尼日利亚,4.437579593794131
2009,尼日利亚,4.455625548708074
2008,尼日利亚,4.476995847264583
2007,尼日利亚,4.50069816439138
2006,尼日利亚,4.527532916260939
2005,尼日利亚,4.556190003766373
2004,尼日利亚,4.5860892981753
2003,尼日利亚,4.61512051684126
2002,尼日利亚,4.6443908991413725
2001,尼日利亚,4.672828834461906
2019,纽埃,2.9801108926510342
2018,纽埃,3.011605622710281
2017,纽埃,3.044998514856909
2016,纽埃,3.0740812399649675
2015,纽埃,3.100992784211484
2014,纽埃,3.1271990362962967
2013,纽埃,3.1523085805960878
2012,纽埃,3.1755507001298273
2011,纽埃,3.1978564576441255
2010,纽埃,3.215269329274089
2009,纽埃,3.231989464013584
2008,纽埃,3.2422016501716975
2007,纽埃,3.246490991901174
2006,纽埃,3.2457124788217606
2005,纽埃,3.229222116922345
2004,纽埃,3.2007118542405295
2003,纽埃,3.157425862551978
2002,纽埃,3.1086144306106633
2001,纽埃,3.054001181677967
2019,挪威,0.6830968447064438
2018,挪威,0.7080357930536959
2017,挪威,0.7371640659767196
2016,挪威,0.7654678421395714
2015,挪威,0.7929925155296614
2014,挪威,0.8197798314933114
2013,挪威,0.8544153281560676
2012,挪威,0.8919980393051105
2011,挪威,0.9321640810304452
2010,挪威,0.9745596399981308
2009,挪威,1.0188473201992472
2008,挪威,1.0647107369924282
2007,挪威,1.1085626195212777
2006,挪威,1.1474024528375417
2005,挪威,1.1878434223960523
2004,挪威,1.2296405510745139
2003,挪威,1.269760544863939
2002,挪威,1.3056264580524357
2001,挪威,1.3402504226184837
2019,阿曼,2.2834022735772717
2018,阿曼,2.2823823856765264
2017,阿曼,2.2762411176544437
2016,阿曼,2.2700619012884857
2015,阿曼,2.265921108622454
2014,阿曼,2.2669579153508947
2013,阿曼,2.2741856184723477
2012,阿曼,2.2844211223663744
2011,阿曼,2.2965670206684825
2010,阿曼,2.3085671646715933
2009,阿曼,2.321406847234633
2008,阿曼,2.3350522831315472
2007,阿曼,2.3523271848888596
2006,阿曼,2.3739750890807185
2005,阿曼,2.401525040848949
2004,阿曼,2.4362414778067194
2003,阿曼,2.4782176616372036
2002,阿曼,2.528125768907977
2001,阿曼,2.5847519847577165
2019,巴基斯坦,4.019261756097745
2018,巴基斯坦,4.0472529546882505
2017,巴基斯坦,4.074991833706286
2016,巴基斯坦,4.102312731871278
2015,巴基斯坦,4.129067998280486
2014,巴基斯坦,4.155282860327181
2013,巴基斯坦,4.180980868881647
2012,巴基斯坦,4.205587741038083
2011,巴基斯坦,4.228584037430304
2010,巴基斯坦,4.250350662548819
2009,巴基斯坦,4.2698373000603045
2008,巴基斯坦,4.288265254859407
2007,巴基斯坦,4.305145590337924
2006,巴基斯坦,4.3212144952771245
2005,巴基斯坦,4.33729074083249
2004,巴基斯坦,4.353755752706852
2003,巴基斯坦,4.3715974391833425
2002,巴基斯坦,4.390986376045354
2001,巴基斯坦,4.412070756022258
2019,帕劳,2.7587433154177283
2018,帕劳,2.790551422613954
2017,帕劳,2.8237570088141806
2016,帕劳,2.854168709232204
2015,帕劳,2.882563575448353
2014,帕劳,2.9139797716817317
2013,帕劳,2.9418039315284354
2012,帕劳,2.970414465569701
2011,帕劳,2.997730276216664
2010,帕劳,3.028683373693677
2009,帕劳,3.0544727685765913
2008,帕劳,3.079613757534693
2007,帕劳,3.1036894150590832
2006,帕劳,3.123685637864452
2005,帕劳,3.1419947805322432
2004,帕劳,3.159125820462427
2003,帕劳,3.1755507001298273
2002,帕劳,3.1949928844048685
2001,帕劳,3.2144661163795005
2019,巴拿马,2.5478814489493886
2018,巴拿马,2.578700529074361
2017,巴拿马,2.6152036507358583
2016,巴拿马,2.647592232065096
2015,巴拿马,2.6775909936175015
2014,巴拿马,2.711377991194885
2013,巴拿马,2.7427736371605955
2012,巴拿马,2.771963526845863
2011,巴拿马,2.803360380906535
2010,巴拿马,2.833213344056216
2009,巴拿马,2.8604851241459652
2008,巴拿马,2.8875901149342877
2007,巴拿马,2.9161477942111484
2006,巴拿马,2.9433857931817817
2005,巴拿马,2.9678470700644555
2004,巴拿马,2.9922261342247034
2003,巴拿马,3.0160249768217535
2002,巴拿马,3.0402275134405423
2001,巴拿马,3.0638581026015914
2019,巴布亚新几内亚,3.5793435670456293
2018,巴布亚新几内亚,3.608482517041907
2017,巴布亚新几内亚,3.6336309798834576
2016,巴布亚新几内亚,3.659193143743576
2015,巴布亚新几内亚,3.685122405236224
2014,巴布亚新几内亚,3.707946516831162
2013,巴布亚新几内亚,3.7309806301325716
2012,巴布亚新几内亚,3.753261713043204
2011,巴布亚新几内亚,3.775744987135518
2010,巴布亚新几内亚,3.7963876618292214
2009,巴布亚新几内亚,3.817712325956905
2008,巴布亚新几内亚,3.8379458020318302
2007,巴布亚新几内亚,3.85798911693566
2006,巴布亚新几内亚,3.8772244998854504
2005,巴布亚新几内亚,3.8954870367880465
2004,巴布亚新几内亚,3.912422925449473
2003,巴布亚新几内亚,3.928880122494569
2002,巴布亚新几内亚,3.9448773422990935
2001,巴布亚新几内亚,3.9604321446358335
2019,巴拉圭,2.811208293204836
2018,巴拉圭,2.8449093838194073
2017,巴拉圭,2.876948737564024
2016,巴拉圭,2.9079933592459843
2015,巴拉圭,2.9402195636237325
2014,巴拉圭,2.970414465569701
2013,巴拉圭,2.9987277825337895
2012,巴拉圭,3.028683373693677
2011,巴拉圭,3.058237478905388
2010,巴拉圭,3.0878555624297968
2009,巴拉圭,3.1166215908294443
2008,巴拉圭,3.1432898379116057
2007,巴拉圭,3.169685580677429
2006,巴拉圭,3.1954024686825586
2005,巴拉圭,3.219675505038765
2004,巴拉圭,3.241028629509334
2003,巴拉圭,3.261935314328648
2002,巴拉圭,3.283539338193923
2001,巴拉圭,3.3043193066856684
2019,秘鲁,2.3282528397426234
2018,秘鲁,2.367436065313662
2017,秘鲁,2.4096441652874536
2016,秘鲁,2.4527277514237653
2015,秘鲁,2.498973906999436
2014,秘鲁,2.5447466501440172
2013,秘鲁,2.590767040487478
2012,秘鲁,2.6369121732688705
2011,秘鲁,2.6864860231863696
2010,秘鲁,2.738256043159276
2009,秘鲁,2.792391349535961
2008,秘鲁,2.8495497633759097
2007,秘鲁,2.9090844668283187
2006,秘鲁,2.9699015135194693
2005,秘鲁,3.033509637888021
2004,秘鲁,3.09874002362822
2003,秘鲁,3.1663185741295248
2002,秘鲁,3.2367157429965316
2001,秘鲁,3.3098128198603027
2019,菲律宾,3.0740812399649675
2018,菲律宾,3.100542637906336
2017,菲律宾,3.1232455938529506
2016,菲律宾,3.141130476243348
2015,菲律宾,3.1561489949598958
2014,菲律宾,3.1663185741295248
2013,菲律宾,3.177637076851603
2012,菲律宾,3.1888289035159043
2011,菲律宾,3.199896858270398
2010,菲律宾,3.2108436531709366
2009,菲律宾,3.22207071576472
2008,菲律宾,3.2339614622862416
2007,菲律宾,3.246490991901174
2006,菲律宾,3.260401571696699
2005,菲律宾,3.2756341586868096
2004,菲律宾,3.2917544702807735
2003,菲律宾,3.3079849999399764
2002,菲律宾,3.3243163373261977
2001,菲律宾,3.339676525013905
2019,波兰,1.324418957401803
2018,波兰,1.3454723665996355
2017,波兰,1.3686394258811698
2016,波兰,1.3962446919730587
2015,波兰,1.4279160358107101
2014,波兰,1.463255402256019
2013,波兰,1.501852701754163
2012,波兰,1.541159071680806
2011,波兰,1.5851452198650557
2010,波兰,1.6351056591826783
2009,波兰,1.6956156086751528
2008,波兰,1.7544036826842861
2007,波兰,1.803358605071407
2006,波兰,1.8421356765531218
2005,波兰,1.8764069432883397
2004,波兰,1.9125010869241836
2003,波兰,1.9487632180377197
2002,波兰,1.9878743481543455
2001,波兰,2.033397603178429
2019,葡萄牙,1.1151415906193203
2018,葡萄牙,1.1085626195212777
2017,葡萄牙,1.1019400787607843
2016,葡萄牙,1.091923300517313
2015,葡萄牙,1.085189268335969
2014,葡萄牙,1.0818051703517284
2013,葡萄牙,1.085189268335969
2012,葡萄牙,1.091923300517313
2011,葡萄牙,1.1019400787607843
2010,葡萄牙,1.1151415906193203
2009,葡萄牙,1.1378330018213911
2008,葡萄牙,1.1631508098056809
2007,葡萄牙,1.1939224684724346
2006,葡萄牙,1.2325602611778486
2005,葡萄牙,1.2892326482767593
2004,葡萄牙,1.366091653802371
2003,葡萄牙,1.451613827240533
2002,葡萄牙,1.5432981099295553
2001,葡萄牙,1.62924053973028
2019,卡塔尔,1.7173950539391927
2018,卡塔尔,1.763017000362401
2017,卡塔尔,1.809926773183504
2016,卡塔尔,1.8578592709325787
2015,卡塔尔,1.9021075263969205
2014,卡塔尔,1.9416152247724325
2013,卡塔尔,1.9754689512968577
2012,卡塔尔,2.004179057179289
2011,卡塔尔,2.0294631718735947
2010,卡塔尔,2.0554049638515948
2009,卡塔尔,2.0794415416798357
2008,卡塔尔,2.102913897864978
2007,卡塔尔,2.130609828254235
2006,卡塔尔,2.1598687907924505
2005,卡塔尔,2.190535589185423
2004,卡塔尔,2.224623551524334
2003,卡塔尔,2.2607208888953467
2002,卡塔尔,2.2975725511705014
2001,卡塔尔,2.336019869080283
2019,罗马尼亚,1.7387102481382397
2018,罗马尼亚,1.824549292051046
2017,罗马尼亚,1.8961194845522977
2016,罗马尼亚,1.9615022438151495
2015,罗马尼亚,2.033397603178429
2014,罗马尼亚,2.1138429683971682
2013,罗马尼亚,2.191653532286764
2012,罗马尼亚,2.256541154492639
2011,罗马尼亚,2.307572634505085
2010,罗马尼亚,2.355177543113216
2009,罗马尼亚,2.4078456036515385
2008,罗马尼亚,2.4740142086215764
2007,罗马尼亚,2.5626389983283526
2006,罗马尼亚,2.6602595372658615
2005,罗马尼亚,2.7434173449395014
2004,罗马尼亚,2.7978909051019993
2003,罗马尼亚,2.8284963541780774
2002,罗马尼亚,2.8408313123360287
2001,罗马尼亚,2.8524391037275145
2019,卢旺达,3.26918863874179
2018,卢旺达,3.3083508312958037
2017,卢旺达,3.34779660493504
2016,卢旺达,3.386422096080001
2015,卢旺达,3.4301087251565754
2014,卢旺达,3.481240089335692
2013,卢旺达,3.541538866215227
2012,卢旺达,3.6111881463980646
2011,卢旺达,3.684118137012226
2010,卢旺达,3.780318514430718
2009,卢旺达,3.861361090625918
2008,卢旺达,3.940416079929364
2007,卢旺达,4.028382806544341
2006,卢旺达,4.121473229610353
2005,卢旺达,4.21921354426797
2004,卢旺达,4.321878461837604
2003,卢旺达,4.427836170705175
2002,卢旺达,4.520374534283375
2001,卢旺达,4.600760477499391
2019,圣卢西亚,2.996232148595642
2018,圣卢西亚,2.9801108926510342
2017,圣卢西亚,2.9621754900251482
2016,圣卢西亚,2.9428587839469227
2015,圣卢西亚,2.9231615807191558
2014,圣卢西亚,2.9041650800285006
2013,圣卢西亚,2.8859174075467844
2012,圣卢西亚,2.8673305587494666
2011,圣卢西亚,2.850128299695199
2010,圣卢西亚,2.834389123145228
2009,圣卢西亚,2.8195915758351173
2008,圣卢西亚,2.805176911832933
2007,圣卢西亚,2.7917784166329223
2006,圣卢西亚,2.7813006628418027
2005,圣卢西亚,2.7713379403381286
2004,圣卢西亚,2.7631695003232895
2003,圣卢西亚,2.756205242989257
2002,圣卢西亚,2.7517480563679295
2001,圣卢西亚,2.7498317351171653
2019,萨摩亚,2.558776498354456
2018,萨摩亚,2.589266665112243
2017,萨摩亚,2.6188546222977394
2016,萨摩亚,2.647592232065096
2015,萨摩亚,2.6741486494265287
2014,萨摩亚,2.6993457604720636
2013,萨摩亚,2.719978771967484
2012,萨摩亚,2.73696154459663
2011,萨摩亚,2.7498317351171653
2010,萨摩亚,2.7593768282675506
2009,萨摩亚,2.826721730819709
2008,萨摩亚,2.766319109226186
2007,萨摩亚,2.767576180416237
2006,萨摩亚,2.768831673362069
2005,萨摩亚,2.772588722239781
2004,萨摩亚,2.7800607370784824
2003,萨摩亚,2.7936160894318567
2002,萨摩亚,2.8142103969306005
2001,萨摩亚,2.8414149131696336
2019,沙特阿拉伯,1.7387102481382397
2018,沙特阿拉伯,1.7867469274045107
2017,沙特阿拉伯,1.843719208158766
2016,沙特阿拉伯,1.9065751436566365
2015,沙特阿拉伯,1.9768549529047348
2014,沙特阿拉伯,2.048982334195127
2013,沙特阿拉伯,2.1198634561787513
2012,沙特阿拉伯,2.189416394888408
2011,沙特阿拉伯,2.259677591982769
2010,沙特阿拉伯,2.327277705584417
2009,沙特阿拉伯,2.395164274287139
2008,沙特阿拉伯,2.460443177609626
2007,沙特阿拉伯,2.523325759691945
2006,沙特阿拉伯,2.5847519847577165
2005,沙特阿拉伯,2.644755350729896
2004,沙特阿拉伯,2.702702594775615
2003,沙特阿拉伯,2.7587433154177283
2002,沙特阿拉伯,2.8142103969306005
2001,沙特阿拉伯,2.8713021951758138
2019,塞内加尔,3.487375077903208
2018,塞内加尔,3.5130368634176907
2017,塞内加尔,3.539508997459668
2016,塞内加尔,3.5655812377694427
2015,塞内加尔,3.594568774642695
2014,塞内加尔,3.623540612805596
2013,塞内加尔,3.652734007477583
2012,塞内加尔,3.683615624438837
2011,塞内加尔,3.716737782242333
2010,塞内加尔,3.752558230777119
2009,塞内加尔,3.790758917935107
2008,塞内加尔,3.8318969609488613
2007,塞内加尔,3.8759812340808804
2006,塞内加尔,3.92395157629342
2005,塞内加尔,3.974809993526911
2004,塞内加尔,4.027135812528651
2003,塞内加尔,4.080245637842599
2002,塞内加尔,4.130515758526928
2001,塞内加尔,4.175463613506893
2019,塞尔维亚,1.5325568680981427
2018,塞尔维亚,1.5706970841176697
2017,塞尔维亚,1.6114359150967734
2016,塞尔维亚,1.6544112780768316
2015,塞尔维亚,1.6992786164338898
